title,artist,duration_ms,duration_min,url
Kezano - Lullaby (ft. zara luna),Hot Vibes,160653,2.68,https://soundcloud.com/hot_vibes/kezano-lullaby-ft-zara-luna
Divine Music - Summer Essentials 2024 [Ethnic & Deep House],Divine Records,585143,9.75,https://soundcloud.com/divinerecordssc/divine-music-summer-essentials-2024-ethnic-deep-house
life after life,elijah woods,147644,2.46,https://soundcloud.com/elijahwoods/life-after-life
Blindspot (With Devon Baldwin) [Pt. II],ɴᴜʀᴋᴏ💧,268487,4.47,https://soundcloud.com/nurkomusic/blindspot-with-devon-baldwin-pt-ii
Excision & Amidy - Next To You,Excision,196284,3.27,https://soundcloud.com/excision/excision-amidy-next-to-you
Crystal Skies - Never Change (ft. Gallie Fisher),Crystal Skies,249675,4.16,https://soundcloud.com/crystalskies/never-change
Nurko feat. RØRY - Better Off Lonely,ɴᴜʀᴋᴏ💧,270028,4.5,https://soundcloud.com/nurkomusic/nurko-feat-rory-better-off-lonely-1
Seven Lions Last Heroes & HALIENE - Dont Wanna Fall,Seven Lions,231236,3.85,https://soundcloud.com/seven-lions/dont-wanna-fall
Feels Right (ft. RUNN),Crystal Skies,212611,3.54,https://soundcloud.com/crystalskies/feels-right-ft-runn
SLANDER & AU5  - ANYWHERE FT. SHYBEAST & PLYA,SLANDER,287634,4.79,https://soundcloud.com/slanderofficial/anywhere
Keanler & Jyll - See Me,Lilly Era,220029,3.67,https://soundcloud.com/lillyera/keanler-jyll-see-me
Only You,BYTHEWVVE,146573,2.44,https://soundcloud.com/bythewvve/only-you
Horizon Blue - Astronaut,Soave,130220,2.17,https://soundcloud.com/soaverecords/horizon-blue-astronaut
Sunwaves & Namté - Heroes (we could be),Soave,185496,3.09,https://soundcloud.com/soaverecords/sunwaves-namte-heroes-we-could-be
tomrees. & houselife - Time And Space,Soave,178103,2.97,https://soundcloud.com/soaverecords/tomrees-houselife-time-and-space
Forms,ChillYourMind,213342,3.56,https://soundcloud.com/chillyourmind/edgr-herflex-forms
Sinking In (Single),willheggadon,240771,4.01,https://soundcloud.com/will-heggadon/sinking-in-single
Keep Love Alive,Synthbios Records,216085,3.6,https://soundcloud.com/synthbios/aurosonic-denis-karpinskiy-7
Solar State & DT James - Dancing In Paradise,Soave,147592,2.46,https://soundcloud.com/soaverecords/solar-state-dt-james-dancing-in-paradise
Dominic Neill - Sober,Lilly Era,158511,2.64,https://soundcloud.com/lillyera/dominic-neill-sober
Saco & Sparkle - Promised Land (Patrick Lite Remix),Soave,169326,2.82,https://soundcloud.com/soaverecords/saco-sparkle-promised-land-patrick-lite-remix
Push Me Away,ChillYourMind,176640,2.94,https://soundcloud.com/chillyourmind/saint-push-me-away
Lane Boy - Without Me,Soave,131474,2.19,https://soundcloud.com/soaverecords/lane-boy-without-me
Shoby - Killing Me Softly With His Song (feat. Izzie Naylor),Soave,156970,2.62,https://soundcloud.com/soaverecords/shoby-izzie-naylor-killing-me-softly-with-his-song
Polux Denis Kalytovskyi & SaxAppeal - 10.000 Hours,Soave,134426,2.24,https://soundcloud.com/soaverecords/polux-denis-kalytovskyi-saxappeal-10000-hours
Summer Days,Miami Beats,169195,2.82,https://soundcloud.com/miamibeats/five-corners-summer-days
Fleetwood Mac - Dreams (BVRNOUT Edit),BVRN'D,600320,10.01,https://soundcloud.com/bvrnd/fleetwood-mac-dreams-bvrnout-edit
Inner Voice & E_Z - Ive Been Waiting (Original Mix) [ESH419],Emergent Music,220421,3.67,https://soundcloud.com/emergentmusic/inner-voice-ez-ive-been-waiting-original-mix-esh419
TWOPILOTS One Trick Pony & Bjerke - All Because Of You,Soave,139050,2.32,https://soundcloud.com/soaverecords/twopilots-one-trick-pony-bjerke-all-because-of-you
Long Cool Woman,MOONLGHT,100336,1.67,https://soundcloud.com/musicbymoonlght/long-cool-woman-moonlght
EQRIC & FYLOW - Firework,EQRIC,173375,2.89,https://soundcloud.com/ericst-amand/eqric-fylow-firework-1
Love Me Like You Do - Twin Jessica Chertock,Yorinumi,188134,3.14,https://soundcloud.com/vnphfo23etis/love-me-like-you-do-twin-jessica-chertock
Grover Washington Jr. - Just The Two Of Us [RICHIE ROZEX REMIX],RICHIE ROZEX,221962,3.7,https://soundcloud.com/richierozex/grover-washington-jr-just-the-two-of-us-richie-rozex-remix
dreamr. & Ruff - Rewind The Credits ft. Chanel Yates,dreamr.,221074,3.68,https://soundcloud.com/iamadreamr/dreamr-ruff-rewind-the-credits-ft-chanel-yates
JAMES.C & Bumpÿ - Stuck On You ft. Jaime Deraz,ARWV Records,223242,3.72,https://soundcloud.com/arwv/jamesc-bumpy-stuck-on-you-ft-jaime-deraz
Jay Hardway & Thomas Nan - Incompatible,Future House Music,158145,2.64,https://soundcloud.com/futurehousemusic/jay-hardway-thomas-nan-incompatible
Ivan Blyashenko - See U For A Long Time,FHC Deep,153783,2.56,https://soundcloud.com/fhcdeep/ivan-blyashenko-see-u-for-a-long-time
Aurora Night - Found Myself,Aurora Night,260206,4.34,https://soundcloud.com/aurora_night/aurora-night-found-myself
Shelter (feat. Melanie Fontana),Jason Ross,201109,3.35,https://soundcloud.com/jasonrossofficial/shelter-feat-melanie-fontana-1
Apologize - Boostereo Veronica Bravo,House Hub,166034,2.77,https://soundcloud.com/foad-jbara/apologize-boostereo-veronica-bravo
Señorita - Max Martis Medusa,House Hub,170031,2.83,https://soundcloud.com/foad-jbara/senorita-max-martis-medusa
Titanium - Titov Rachela,House Hub,171050,2.85,https://soundcloud.com/foad-jbara/titanium-titov-rachela
All Around The World - Alosa Jessica Chertock,House Hub,164415,2.74,https://soundcloud.com/foad-jbara/all-around-the-world-alosa-jessica-chertock
Flowers - Harddope LexMorris Veronica Bravo,House Hub,134034,2.23,https://soundcloud.com/foad-jbara/flowers-harddope-lexmorris-veronica-bravo
Every Breath You Take - Camishe & Max Oazo,House Hub,211958,3.53,https://soundcloud.com/foad-jbara/every-breath-you-take-camishe-max-oazo
Con La Brisa - MetaBoy X Veronica Bravo,House Hub,142994,2.38,https://soundcloud.com/foad-jbara/con-la-brisa-metaboy-x-veronica-bravo
La Isla Bonita - Itslee,House Hub,186070,3.1,https://soundcloud.com/foad-jbara/la-isla-bonita-itslee
Lullabies - Twin Jessica Chertock,House Hub,173192,2.89,https://soundcloud.com/foad-jbara/lullabies-twin-jessica-chertock
Loving A Liar - ReMan & Tabba & Cornel Dascalu,House Hub,158668,2.64,https://soundcloud.com/foad-jbara/loving-a-liar-reman-tabba-cornel-dascalu
Lovefool - Max Martis Andrea Hamilton,House Hub,150361,2.51,https://soundcloud.com/foad-jbara/lovefool-max-martis-andrea-hamilton
Lost - Rshand,House Hub,143073,2.38,https://soundcloud.com/foad-jbara/lost-rshand
Lose Somebody - Tart HALUNA,House Hub,150335,2.51,https://soundcloud.com/foad-jbara/lose-somebody-tart-haluna
Let You Love Me - Max Martis Elise Libereth,House Hub,158407,2.64,https://soundcloud.com/foad-jbara/let-you-love-me-max-martis-elise-libereth
Let Me Love You - Ben Plum Twin,House Hub,177685,2.96,https://soundcloud.com/foad-jbara/let-me-love-you-ben-plum-twin
Let It Go - ConKi & Rolipso & Shiah Maisel,House Hub,171572,2.86,https://soundcloud.com/foad-jbara/let-it-go-conki-rolipso-shiah-maisel
Lady - Le Bober,House Hub,168751,2.81,https://soundcloud.com/foad-jbara/lady-le-bober
Without Me - Veronica Bravo T’art,House Hub,186854,3.11,https://soundcloud.com/foad-jbara/without-me-veronica-bravo-tart
With Or Without You - Le Bober Kellie Lewis,House Hub,198949,3.32,https://soundcloud.com/foad-jbara/with-or-without-you-le-bober-kellie-lewis
Wicked Game - Harddope Lex Morris Feat. Lunis,House Hub,164963,2.75,https://soundcloud.com/foad-jbara/wicked-game-harddope-lex-morris-feat-lunis
What Lovers Do - Le Bober,House Hub,135811,2.26,https://soundcloud.com/foad-jbara/what-lovers-do-le-bober
What Is Love - LexMorris Michelle Ray,House Hub,180036,3.0,https://soundcloud.com/foad-jbara/what-is-love-lexmorris-michelle-ray
You’ve Got The Love - Alosa Jessica Chertock,House Hub,165381,2.76,https://soundcloud.com/foad-jbara/youve-got-the-love-alosa-jessica-chertock
Killing Me Softly - Boostereo The Trendy,House Hub,143961,2.4,https://soundcloud.com/foad-jbara/killing-me-softly-boostereo-the-trendy
Friends  - PHURS Medusa,House Hub,138684,2.31,https://soundcloud.com/foad-jbara/friends-phurs-medusa
In The Air Tonight (feat. Dana Kelson) - Panski,House Hub,184738,3.08,https://soundcloud.com/foad-jbara/in-the-air-tonight-feat-dana-kelson-panski
Crazy - Dj Goja X Lunis,House Hub,161933,2.7,https://soundcloud.com/foad-jbara/crazy-dj-goja-x-lunis
Better Now - Phurs Soldier Girl,House Hub,148976,2.48,https://soundcloud.com/foad-jbara/better-now-phurs-soldier-girl
Say It Right - Elise Lieberth Le Bober,House Hub,176039,2.93,https://soundcloud.com/foad-jbara/say-it-right-elise-lieberth-le-bober
Love Me Like You Do - Jessica Chertock,House Hub,187037,3.12,https://soundcloud.com/foad-jbara/love-me-like-you-do-jessica-chertock
SadBois - Bloom (with UNDY),Future Generation,171912,2.87,https://soundcloud.com/futuregenerationofficial/sadbois-bloom-with-undy-out
Mark Morrison - Return Of The Mack (Dubard Remix),Dubard,230348,3.84,https://soundcloud.com/dubard/mark-morrison-return-of-the-mack-dubard-remix
Echoes Of The Lost,Paden hodges,234031,3.9,https://soundcloud.com/padenhodges/echoes-of-the-lost
Nyezo X-Ray & Nyukyung - Reloaded,Trapical Music,167210,2.79,https://soundcloud.com/trapicalmusic/reloaded
Ellie Goulding - Love Me Like You Do (Tokyo Project Remix),10-9 Collective,193350,3.22,https://soundcloud.com/10to9collective/lmlyd-tokyoproject
Dani Corbalan - Deja Vu,Cherokee Recordings,181211,3.02,https://soundcloud.com/cherokeerecordings/dani-corbalan-deja-vu
ROADTRP & Coppermines - Restart,Soave,159713,2.66,https://soundcloud.com/soaverecords/roadtrp-coppermines-restart
Emblè Sander W. & Freddie George - One Time (feat. Surfin Sam),Soave,162168,2.7,https://soundcloud.com/soaverecords/emble-sander-w-freddie-george-one-time-feat-surfin-sam
Mango x Cloudcage x Astroleaf - Come Home,Rewoven,208039,3.47,https://soundcloud.com/rewovenmusic/mango-cloudcage-astroleaf-come-home
Maximo - Mind Control [HP252],Hood Politics Records,205349,3.42,https://soundcloud.com/hoodpoliticsrecords/maximo-mind-control-hp252
Rejackt - In My Head,Lucid Plain Records,179827,3.0,https://soundcloud.com/lucid-plain/rejackt-in-my-head
Tripton JAIKO & Namté - Close To You,Soave,175830,2.93,https://soundcloud.com/soaverecords/tripton-jaiko-namte-close-to-you
Edgars Bukovskis - Roses,Lucid Plain Records,101590,1.69,https://soundcloud.com/lucid-plain/edgars-bukovskis-roses
Arman Cekin & Yo Trane - A Bit Of Your Love,Trapical Music,202031,3.37,https://soundcloud.com/trapicalmusic/a-bit-of-your-love
shiny things & Seawayz - torn,Casual Jam Records,205740,3.43,https://soundcloud.com/casualjamrecords/shiny-things-seawayz-torn
Tonight,RoyaltyRecords,183902,3.07,https://soundcloud.com/royaltyrecords/tonight
SHAPE OF YOU - THE MEGAMIX ft. Ari Selena TØP Justin Bebe The Weeknd Sia,Adamusic,228749,3.81,https://soundcloud.com/adam-wright-633634776/shape-of-you-the-megamix-ft-ari-selena-top-justin-bebe-the-weeknd-sia
Parker Matthews & Ruuben - Better For You,Soave,172617,2.88,https://soundcloud.com/soaverecords/parker-matthews-ruuben-better-for-you
rayn ODBLU - mood,Lilly Era,134269,2.24,https://soundcloud.com/lillyera/rayn-odblu-mood
Here For The Whiskey,RoyaltyRecords,197224,3.29,https://soundcloud.com/royaltyrecords/here-for-the-whiskey
Second Sun - Would You Tell Me,Soave,170136,2.84,https://soundcloud.com/soaverecords/second-sun-would-you-tell-me
Hey Romeo - Thats What I Am,RoyaltyRecords,174641,2.91,https://soundcloud.com/royaltyrecords/hey-romeo-thats-what-i-am
Tristan Horncastle - You Want,RoyaltyRecords,215503,3.59,https://soundcloud.com/royaltyrecords/tristanhorncastle-youwant
Arda Leen & NEREUS - Make Your Mind,Insight Music,200829,3.35,https://soundcloud.com/insight-music/arda-leen-nereus-make-your-mind
Martiniii - Talk About,Casual Jam Records,185287,3.09,https://soundcloud.com/casualjamrecords/martiniii-talk-about
Mark Morrison - Return Of The Mack (EMIL INDIANA edit),EMIL INDIANA,241446,4.02,https://soundcloud.com/emilindiana/mark-morrison-return-of-the-mack-emillimpistol-rework
INViDA Alvin Anthony Luxtides - Mesmerized,Hot Vibes,130038,2.17,https://soundcloud.com/hot_vibes/invida-alvin-anthony-luxtides-mesmerized
Cheap Thrills/Alive/Airplanes Mashup feat. Sia Hayley Williams B.o.B. Sean Paul,Bubble Gum Music,290639,4.84,https://soundcloud.com/blanca-gamez-4/cheap-thrillsaliveairplanes-mashup-feat-sia-hayley-williams-bob-sean-paul
Dawilk - City Of Lights,Setting Sail Records,149029,2.48,https://soundcloud.com/settingsailrecords/dawilk-cityoflights
Alex Keeper - Sad House,Setting Sail Records,155220,2.59,https://soundcloud.com/settingsailrecords/alexkeeper-sadhouse
SITHEA & Rolipso - Perfect Crime,Setting Sail Records,128758,2.15,https://soundcloud.com/settingsailrecords/sithea-perfectcrime
Duce Piece Wise & Courtney Storm - Kendall Park,Setting Sail Records,200673,3.34,https://soundcloud.com/settingsailrecords/duce-piecewise-courtneystorm-kendallpark
Steam Phunk & maybealice - Holding On,Setting Sail Records,142028,2.37,https://soundcloud.com/settingsailrecords/steamphunk-maybealice-holdingon
Munch & Piece Wise - Far Beyond,Setting Sail Records,138031,2.3,https://soundcloud.com/settingsailrecords/munch-piecewise-farbeyond
Eijk & Jessie Lee Thetford - Come Back To Me,Setting Sail Records,166191,2.77,https://soundcloud.com/settingsailrecords/eijk-jessieleethetford-comebacktome
Keep You Away (with De Rien),heylucas,138031,2.3,https://soundcloud.com/heylucasmusic/luca-de-rien-keep-you-away
TRE Bucko. & CLOVER - Home,Setting Sail Records,132127,2.2,https://soundcloud.com/settingsailrecords/tre-bucko-clover-home
D3EPANK - Tell Me,Setting Sail Records,132049,2.2,https://soundcloud.com/settingsailrecords/d3epank-tellme
D3EPANK & Xiam & Rukid - Hold Me Tight,Setting Sail Records,138553,2.31,https://soundcloud.com/settingsailrecords/d3epank-xiam-rukid-holdmetight
Madism - Over You (ft. Philip Strand),Soave,141819,2.36,https://soundcloud.com/soaverecords/madism-over-you-ft-philip-strand
Promise,heylucas,200464,3.34,https://soundcloud.com/heylucasmusic/luca-promise-master
Agezzi Nick Palm & Nalestar - Old Friends,Setting Sail Records,182988,3.05,https://soundcloud.com/settingsailrecords/agezzi-nickpalm-nalestar-oldfriends
Piece Wise Eloi El & Pierre Leck - Too Far Gone,Setting Sail Records,140487,2.34,https://soundcloud.com/settingsailrecords/piecewise-eloiel-pierreleck-toofargone
Falling - PHURS HALUNA,House Hub,150335,2.51,https://soundcloud.com/foad-jbara/falling-phurs-haluna
Closer - Alban Chela Mike L & Britt Lari,House Hub,159791,2.66,https://soundcloud.com/foad-jbara/closer-alban-chela-mike-l-britt-lari
As It Was - Cale Heluna,House Hub,146416,2.44,https://soundcloud.com/foad-jbara/as-it-was-cale-heluna
Anyone - Sara Phillips Topic,House Hub,187063,3.12,https://soundcloud.com/foad-jbara/anyone-sara-phillips-topic
Your Love - Badscandal Reaktive,House Hub,159948,2.67,https://soundcloud.com/foad-jbara/your-love-badscandal-reaktive
Don’t You Worry Child - LexMorris Timmy Commerford,House Hub,162743,2.71,https://soundcloud.com/foad-jbara/dont-you-worry-child-lexmorris-timmy-commerford
Deja Vu - Max Martis  Elise Lieberth,House Hub,165616,2.76,https://soundcloud.com/foad-jbara/deja-vu-max-martis-elise-lieberth
Death Bed - LexMorris Zayra,House Hub,163239,2.72,https://soundcloud.com/foad-jbara/death-bed-lexmorris-zayra
Creepin - Deep Mage Aqua Vibe Andree Flavia,House Hub,178442,2.97,https://soundcloud.com/foad-jbara/creepin-deep-mage-aqua-vibe-andree-flavia
Cold Water - Cale Janet Tung,House Hub,156186,2.6,https://soundcloud.com/foad-jbara/cold-water-cale-janet-tung
Circles - Phurs Ben Plum,House Hub,179487,2.99,https://soundcloud.com/foad-jbara/circles-phurs-ben-plum
Beggin - Max Martis HALUNA,House Hub,157544,2.63,https://soundcloud.com/foad-jbara/beggin-max-martis-haluna
Bad Habits - Alosa Andreea Flavia,House Hub,180114,3.0,https://soundcloud.com/foad-jbara/bad-habits-alosa-andreea-flavia
Baby - Medusa T’art,House Hub,186331,3.11,https://soundcloud.com/foad-jbara/baby-medusa-tart
Another Love - Deep Mage,House Hub,122906,2.05,https://soundcloud.com/foad-jbara/another-love-deep-mage
I Hate You I Love You - Gnash Feat. Olivia Obrien,House Hub,268487,4.47,https://soundcloud.com/foad-jbara/i-hate-you-i-love-you-gnash-feat-olivia-obrien
Im Yours - Dream Chaos MEDUSA,House Hub,155272,2.59,https://soundcloud.com/foad-jbara/im-yours-dream-chaos-medusa
The Rhythm Of The Night - Alosa & Nomeli,House Hub,162168,2.7,https://soundcloud.com/foad-jbara/the-rhythm-of-the-night-alosa-nomeli
Someone You Loved - Martis Rachel Morgan Perry,House Hub,143099,2.38,https://soundcloud.com/foad-jbara/someone-you-loved-martis-rachel-morgan-perry
Save Your Tears - Veronica Bravo Twin,House Hub,186410,3.11,https://soundcloud.com/foad-jbara/save-your-tears-veronica-bravo-twin
Supergirl - Dream Chaos Della,House Hub,194038,3.23,https://soundcloud.com/foad-jbara/supergirl-dream-chaos-della
You Will Never Know - Alosa Veronica Pichardo,House Hub,150648,2.51,https://soundcloud.com/foad-jbara/you-will-never-know-alosa-veronica-pichardo
Broken Angel - DJ Diac ARIS,House Hub,180062,3.0,https://soundcloud.com/foad-jbara/broken-angel-dj-diac-aris
Make It Right (feat. Amethyst),ShowMe,216033,3.6,https://soundcloud.com/shxwme/make-it-right-feat-amethyst
Selena Gomez - Lose You To Love Me (CHENDA Remix),ᴄʜᴇɴᴅᴀ 💜,259004,4.32,https://soundcloud.com/chendamusic/loseyoutoloveme
Iskaleryn - Ease Your Mind,Casual Jam Records,170031,2.83,https://soundcloud.com/casualjamrecords/iskaleryn-ease-your-mind-vocal-master
JULIENT & Inflection - Believe,Casual Jam Records,212036,3.53,https://soundcloud.com/casualjamrecords/julient-inflection-believe
CHENDA Britt - One Of A Kind,Dancing Dead,208431,3.47,https://soundcloud.com/dancingdeadrecords/chenda-britt-one-of-a-kind
CHENDA RYVN (Feat. Reddix) - Letting Go,Dancing Dead,182883,3.05,https://soundcloud.com/dancingdeadrecords/chenda-ryvn-feat-reddix-letting-go
Too Late,Everie,243122,4.05,https://soundcloud.com/everie/too-late
Sonic Journey & S!las - Hope You Like Me ft. Lexi Scatena,ARWV Records,225045,3.75,https://soundcloud.com/arwv/sonic-journey-slas-hope-you-like-me-ft-lexi-scatena
CHENDA & TRBLE CHLD - Burns,ᴄʜᴇɴᴅᴀ 💜,214335,3.57,https://soundcloud.com/chendamusic/burns
Crunkz & LEØN - Don’t Want You To Go,Future House Music,160653,2.68,https://soundcloud.com/futurehousemusic/crunkz-leon-dont-want-you-to
Ana Criado & Costa - Love Is An Act Of Courage,RazNitzanMusic (RNM),202527,3.38,https://soundcloud.com/raznitzan/ana-criado-costa-love-is-an-act-of-courage
CHENDA & Veronica Bravo - Just Be Honest,Subsidia,214021,3.57,https://soundcloud.com/subsidia/chenda-veronica-bravo-just-be-honest
OVSKY Zaber & Mave - Rewind (feat. Brad Arthur & Solina),Future House Music,173270,2.89,https://soundcloud.com/futurehousemusic/ovsky-zaber-mave-rewind
Made Of Marble sleepy dude & Summer Vibes - Ordinary World,Soave,141740,2.36,https://soundcloud.com/soaverecords/made-of-marble-sleepy-dude-summer-vibes-ordinary-world
The Verve - Bittersweet Symphony,mad_hatter,346990,5.78,https://soundcloud.com/mad_hatter-886427812/the-verve-bittersweet-symphony
Michael FK - Love Is Eternity,Michael FK,272666,4.54,https://soundcloud.com/michaelfkofficial/love-is-eternity
Growing Pains (with SOUNDR),Crystal Skies,264856,4.41,https://soundcloud.com/crystalskies/growing-pains-with-soundr
Waiting (ft. Bianca),Danny Olson,223425,3.72,https://soundcloud.com/dannyolsonmusic/danny-olson-waiting-ft-bianca
NGTY - Real Thing (feat. Wicks),Future House Music,231001,3.85,https://soundcloud.com/futurehousemusic/ngty-real-thing-feat-wicks
Oceans,Colorize,269087,4.48,https://soundcloud.com/colorize-enhanced/boxer-ryterband-oceans
IN TOO DEEP,BONNIE X CLYDE,193593,3.23,https://soundcloud.com/bonniexclydeofficial/in-too-deep
VERMILION - Love Is Gone ft. PVLN,ARWV Records,221179,3.69,https://soundcloud.com/arwv/vermilion-love-is-gone-ft-pvln
Hideaway,Kenny Pham,219690,3.66,https://soundcloud.com/kennyphamm/hideaway-mastered
Dabin - Worlds Away ft. Trella (yetep Remix),yetep,291500,4.86,https://soundcloud.com/imyetep/dabin-worlds-away-ft-trella-yetep-remix
Strangers Now,PatFromLastYear,198896,3.31,https://soundcloud.com/patfromlastyear/strangers-now
Piece Wise YVMV & DTT Felix - A Million Suns,Setting Sail Records,164180,2.74,https://soundcloud.com/settingsailrecords/piecewise-yvmv-dttfelix-amillionsuns
Lost In Reveries & Namté - Never Found It,Soave,164963,2.75,https://soundcloud.com/soaverecords/lost-in-reveries-namte-never-found-it
Adrian Sina - Hold On,Shafeeq Chemmad,207673,3.46,https://soundcloud.com/shafeeq-chemmad/adrian-sina-hold-on
Im Yours,Jason Mraz,243188,4.05,https://soundcloud.com/jasonmraz/im-yours
Nightcore - Miracle - The Score (We hit 1 million total views!!!),Crows Music,190083,3.17,https://soundcloud.com/crowsmusic/nightcore-miracle-the-score-we-hit-1-million-total-views
Jamie Grey - If I Never Said Goodbye,Jamie Grey,226090,3.77,https://soundcloud.com/jamiegreymusic/jamie-grey-if-i-never-said-goodbye
Talk - Cale Ben Plum,House Hub,169404,2.82,https://soundcloud.com/foad-jbara/talk-cale-ben-plum
The Ocean - Byond Bliss Rachel Morgan Perry,House Hub,155585,2.59,https://soundcloud.com/foad-jbara/the-ocean-byond-bliss-rachel-morgan-perry
The Scientist - Max Marts,House Hub,155925,2.6,https://soundcloud.com/foad-jbara/the-scientist-max-marts
There For You - HALUNA Le Bober,House Hub,157962,2.63,https://soundcloud.com/foad-jbara/there-for-you-haluna-le-bober
This Is What It Feels Like - Jordan Grace Foínix Masafi,House Hub,178103,2.97,https://soundcloud.com/foad-jbara/this-is-what-it-feels-like-jordan-grace-foinix-masafi
Thousand Miles - Cale OVERHEAT,House Hub,209476,3.49,https://soundcloud.com/foad-jbara/thousand-miles-cale-overheat
Surface (feat. Tommy Ashby),Lonely in the Rain,155638,2.59,https://soundcloud.com/lonelyintherain/surface
The Score - Fighter,FlyHighMusic,148010,2.47,https://soundcloud.com/user-730119924/the-score-fighter
PINS3Y & Elvya - Holding On,ARWV Records,217783,3.63,https://soundcloud.com/arwv/pins3y-elvya-holding-on
Alan Walker - Who I Am (Faiz Remix),FAIZ,167471,2.79,https://soundcloud.com/faizmalik/alan-walker-who-i-am-faiz-remix
Broken (Acoustic),Jamie Grey,182909,3.05,https://soundcloud.com/jamiegreymusic/broken-acoustic
Fulmo Small ToK & Alex Schneider - This Moment,Soave,162900,2.71,https://soundcloud.com/soaverecords/fulmo-small-tok-alex-schneider-this-moment
Nexeri - Replay,Soave,154697,2.58,https://soundcloud.com/soaverecords/nexeri-replay
GLN feat. Roulaine - Stand By Me (Radio Edit),Casual Jam Records,163500,2.73,https://soundcloud.com/casualjamrecords/gln-feat-roulaine-stand-by-me-radio-edit
TEN TIMES & Amero - Rich (feat. May Li),Casual Jam Records,147801,2.46,https://soundcloud.com/casualjamrecords/ten-times-amero-rich-feat-may-li
yetep & Britt Lari - Whisper,Lost In Dreams,236278,3.94,https://soundcloud.com/itslostindreams/yetep-britt-lari-whisper
Thnked - Hometown (feat. Lemonade Kenny),Soave,163918,2.73,https://soundcloud.com/soaverecords/thnked-hometown-feat-lemonade-kenny
Arms Around You,Jamie Grey,191190,3.19,https://soundcloud.com/jamiegreymusic/arms-around-you
Rex Hooligan - Miracle,Simplify.,234397,3.91,https://soundcloud.com/simplifyrecs/rex-hooligan-miracle
Fight For Me,Aether One,231027,3.85,https://soundcloud.com/aether-one/fight-for-me
Robert Cristian & Sonny Flame - Lambo Diablo,Robert Cristian,132807,2.21,https://soundcloud.com/robertcristian/robert-cristian-sonny-flame-lambo-diablo
Braaten & Raphael DeLove - Teenage Dream,Soave,153913,2.57,https://soundcloud.com/soaverecords/braaten-raphael-delove-teenage-dream
Viva La Panda & Swizznife - Ecstasy,Soave,156526,2.61,https://soundcloud.com/soaverecords/viva-la-panda-swizznife-ecstasy
Viva La Panda & Swizznife - In My Way (ft. Justin Rhodes),Soave,143073,2.38,https://soundcloud.com/soaverecords/viva-la-panda-swizznife-in-my-way-ft-justin-rhodes
just Fede & Steeg - All We Need Is Us (feat. David Emde),Soave,148245,2.47,https://soundcloud.com/soaverecords/just-fede-steeg-all-we-need-is-us-feat-david-embe
Sublab & Azaleh - Maera,ıllıllı Ⱥҍ𝖊𝖑ⁿ⁰³ ıllıllı,323605,5.39,https://soundcloud.com/user-701571858/sublab-azaleh-maera-mp3
Elyanna - Calling You   (Hayit Murat Remix) Tamally Maak,𝓃𝒾𝓀ℴ．𝑔,438883,7.31,https://soundcloud.com/nicoleta-giurgiu-861537746/elyanna-calling-you-hayit
ETOLUBOV ATTRACTION (Ozgur Mete Remix) Slow,Ozgur Mete Music,164467,2.74,https://soundcloud.com/officialozgurmete/etolubov-attraction-ozgurremix-slow
KARNASER & Furkan Sert - Dont Be Afraid,FURKAN SERT,188003,3.13,https://soundcloud.com/furkansertmusic/karnaser-furkan-sert-dont-be-afraid
Soft Deep SOV Belhad - Arabian Summer,Divine Records,241293,4.02,https://soundcloud.com/divinerecordssc/soft-deep-sov-belhad-arabian-summer
Tera yaar hoon main - Arijit singh,Shivanshu Pandey,264958,4.42,https://soundcloud.com/wtfshivanshu/tera-yaar-hoon-main-arijit
Hussein Arbabi - Mira,Divine Records,230713,3.85,https://soundcloud.com/divinerecordssc/hussein-arbabi-mira
Doobne De (Reprise) - Hassan & Roshaan,Hassan and Roshaan,249626,4.16,https://soundcloud.com/hassanandroshaan/hassan-roshaan-doobne-de-reprise
high and low (prod. purc),Lulu Moon,189727,3.16,https://soundcloud.com/lulum00n/high-and-low
Lift Me Up,Colorize,225280,3.75,https://soundcloud.com/colorize-enhanced/elliot-vast-lift-me-up
Alberto Ciccarini Poul & Saranas - Me Rehúso,Soave,167027,2.78,https://soundcloud.com/soaverecords/alberto-ciccarini-poul-saranas-me-rehuso
Design8 & Skyhunter - Dreams Come True [Synth Collective],Synth Collective,288078,4.8,https://soundcloud.com/synthcollective/design8-skyhunter-dreams-come-true-synth-collective
The Chainsmokers Ft. GGFO - Let You Go (Aash Mehta Remix)[Free Download],Aash Mehta,312087,5.2,https://soundcloud.com/aash-mehta/let-you-go
Strangers,Kenya Grace,173009,2.88,https://soundcloud.com/kenyagrace/strangers-1
Espresso_by_Sabrina_Carpenter__cover_(48k).mp3,DOPAMINE 🚩,176170,2.94,https://soundcloud.com/user-399103459/espresso_by_sabrina_carpenter
Room With A View,ChillYourMind,156813,2.61,https://soundcloud.com/chillyourmind/foinix-chris-ruo-anna-sophia
Love You Like a Love Song - Selena Gomez & The Scene,cookiecookiez,230435,3.84,https://soundcloud.com/cookiecookiez/love-you-like-a-love-song
four30 Daydreamer & lostinspace - Let It All Go,Lilly Era,163683,2.73,https://soundcloud.com/lillyera/four30-daydreamer-lostinspace-let-it-all-go
Te Amo Dum Maro Dum,karunsah,373220,6.22,https://soundcloud.com/karunsah/te-amo-dum-maro-dum
